price,room_type,neighbourhood_cleansed,property_type,host_is_superhost,instant_bookable,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,availability_30,availability_60,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,total_reviews_count,days_since_last_review,reviews_last_30_days,reviews_last_90_days,reviews_last_180_days,has_recent_reviews,review_activity_score,host_experience_years,amenities_count,distance_to_center,host_response_rate_num,host_acceptance_rate_num,days_since_first_review,review_density,price_per_person,price_per_bedroom,beds_per_person,number_of_reviews_ltm,number_of_reviews_l30d
560,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,4,1,2,2,2,0,NA,1,363,28,58,88,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,11.247091033538672,21,2.428733160877529,1,0.71,844.5,0,140,280,0.5,0,0
284,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,3,1.5,2,2,3,6,0.59,1,14,0,0,0,5,5,4.83,5,5,5,5,6,77,0,1,3,FALSE,0.8333333333333334,10.877481177275838,36,3.2181644267237517,1,0.62,401,0.014962593516209476,94.66666666666667,142,0.6666666666666666,6,0
315,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1.5,2,2,4,0,NA,1,9,0,0,9,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,11.085557837097879,10,4.740520632843678,0.8,0.71,844.5,0,78.75,157.5,0.5,0,0
260,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,2,2,0.95,1,301,25,55,85,5,5,5,5,5,5,5,2,10,1,2,2,TRUE,1.5,6.685831622176591,48,5.3537012267869635,1,0.13,158,0.012658227848101266,130,260,0.5,2,1
183,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,2,4,0.79,1,40,0,0,3,5,5,5,5,5,5,4.75,4,11,1,1,4,TRUE,1.5,6.945927446954141,30,3.4705167091614566,1,0.5,247,0.016194331983805668,91.5,183,0.5,4,1
163,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,1,10,1.03,1,11,6,11,11,5,5,5,5,5,4.9,4.9,10,23,1,2,5,TRUE,2,13.453798767967145,41,2.5201579173250246,0.9,0.51,386,0.025906735751295335,81.5,163,0.5,10,1
216,Entire home/apt,Centrum-West,Entire condo,FALSE,FALSE,2,1,1,1,2,7,0.83,1,13,0,1,1,5,5,5,5,5,5,5,7,2,2,3,6,TRUE,3,9.960301163586584,29,2.5195784855410173,1,0.81,349,0.02005730659025788,108,216,0.5,7,2
296,Entire home/apt,De Baarsjes - Oud-West,Entire home,FALSE,FALSE,2,1,1,1,3,7,0.83,2,44,0,0,0,5,4.86,5,5,5,5,4.57,7,101,0,0,3,FALSE,0.5,10.283367556468173,38,5.170946169087469,1,0.42,349,0.02005730659025788,148,296,0.5,7,0
162,Entire home/apt,Slotervaart,Entire rental unit,FALSE,FALSE,2,1,1,1,4,4,0.47,1,173,23,53,83,4.5,5,5,5,5,4.25,4.5,4,132,0,0,1,FALSE,0.16666666666666666,6.962354551676934,22,8.017737766932783,0.5,0.12,351,0.011396011396011397,81,162,0.5,4,0
388,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,2,2,3,4,0.82,1,163,17,43,73,5,5,5,5,5,5,4.75,4,122,0,0,4,FALSE,0.6666666666666666,11.340177960301164,29,5.945939117652692,0.75,0.36,242,0.01652892561983471,97,194,0.5,4,0
360,Entire home/apt,Centrum-Oost,Entire rental unit,FALSE,FALSE,4,2,1,1,1,14,1.44,1,256,3,3,3,4.64,4.71,4.14,5,5,4.71,4.64,14,54,0,2,7,FALSE,1.8333333333333333,0.8240930869267625,12,2.027175643242334,1,0.8,387,0.03617571059431524,90,360,0.25,14,0
176,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1,3,4,5,1,1,1,94,0,2,2,5,5,5,5,5,5,5,1,30,1,1,1,TRUE,1,10.042436687200547,34,6.246590953672239,1,0.75,126,0.007936507936507936,44,58.666666666666664,1,1,1
270,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,6,0.63,1,353,29,48,78,5,5,4.5,5,5,5,4.83,6,122,0,0,4,FALSE,0.6666666666666666,0.8240930869267625,30,5.683199956234829,1,0.72,382,0.015706806282722512,135,270,0.5,6,0
183,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,2,1,3,5,0.6,1,29,18,29,29,4.6,4.2,4.8,4.8,5,5,4.4,5,11,1,1,3,TRUE,1.3333333333333333,7.660506502395619,25,3.806688965544681,1,0.5,347,0.01440922190201729,45.75,91.5,0.25,5,1
277,Entire home/apt,Centrum-West,Houseboat,FALSE,FALSE,4,1,2,2,4,4,3.64,1,35,0,0,0,4.75,5,4.75,5,5,5,4.5,4,11,3,4,4,TRUE,3.5,0.8213552361396304,50,2.2590546633729223,1,0.75,128,0.03125,69.25,138.5,0.5,4,3
190,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,2,3,0.35,1,15,1,8,8,5,5,5,5,5,5,5,3,17,1,1,1,TRUE,1,6.442162902121835,26,2.0715466242081764,1,0.6,351,0.008547008547008548,95,190,0.5,3,1
220,Entire home/apt,Centrum-Oost,Entire rental unit,FALSE,FALSE,2,1.5,1,1,3,4,0.41,1,79,3,3,3,5,5,5,5,5,5,5,4,97,0,0,2,FALSE,0.3333333333333333,9.018480492813142,44,0.6611445507605335,1,0.75,386,0.010362694300518135,110,220,0.5,4,0
187,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,4,11,1.1,1,242,0,0,0,4.82,5,4.64,5,4.91,4.91,4.73,11,142,0,0,3,FALSE,0.5,11.849418206707734,23,3.0489105714171885,1,0.55,394,0.027918781725888325,93.5,187,0.5,11,0
360,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,2,2,4,4,0.48,1,101,0,6,6,5,4.75,5,5,5,4.75,4.75,4,4,1,1,3,TRUE,1.3333333333333333,11.94798083504449,40,3.1841085753944793,0.8,0.6,347,0.011527377521613832,90,180,0.5,4,1
207,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,0,NA,1,247,0,0,0,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,6.160164271047228,15,5.460758638640972,0.8,1,844.5,0,103.5,207,0.5,0,0
162,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,1,1,1,67,0,0,0,4,5,4,5,5,4,4,1,5,1,1,1,TRUE,1,1.1252566735112937,38,4.60025760262894,1,0.71,101,0.009900990099009901,81,162,0.5,1,1
176,Entire home/apt,Noord-West,Entire home,FALSE,FALSE,4,1,3,3,1,1,0.12,1,183,0,0,0,5,5,5,5,5,5,5,1,250,0,0,0,FALSE,0,2.1409993155373033,24,5.819743549478357,0,0.5,346,0.002890173410404624,44,58.666666666666664,0.75,1,0
175,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,2,2,3,0.34,1,18,1,3,18,5,5,4.67,5,5,4.67,5,3,10,1,1,1,TRUE,1,7.989048596851472,25,5.545050411934921,0.9,0.14,359,0.008356545961002786,87.5,175,1,3,1
218,Entire home/apt,Centrum-Oost,Entire condo,FALSE,FALSE,2,1,1,1,1,0,NA,1,253,0,0,0,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,10.661190965092402,10,1.3909744813553684,1,0.33,844.5,0,109,218,0.5,0,0
180,Entire home/apt,Westerpark,Entire condo,FALSE,FALSE,2,1,1,1,5,0,NA,1,88,0,0,0,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,8.213552361396303,19,3.481630501431692,1,1,844.5,0,90,180,0.5,0,0
520,Entire home/apt,Westerpark,Houseboat,FALSE,FALSE,3,1.5,2,2,5,2,0.23,1,160,0,0,0,5,5,5,5,5,5,5,2,28,1,1,1,TRUE,1,9.316906228610542,56,3.4281055694362785,1,0.75,358,0.00558659217877095,173.33333333333334,260,0.6666666666666666,2,1
200,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,3,1,1,1,4,1,0.22,1,68,20,38,68,5,5,5,5,5,4,4,1,137,0,0,1,FALSE,0.16666666666666666,11.808350444900753,46,4.089167987965179,1,0.33,233,0.004291845493562232,66.66666666666667,200,0.3333333333333333,1,0
200,Private room,De Baarsjes - Oud-West,Private room in rental unit,FALSE,FALSE,2,1,1,1,1,24,2.59,1,342,10,37,67,4.88,4.92,4.46,5,4.92,4.96,4.79,24,117,0,0,10,FALSE,1.6666666666666667,2.647501711156742,30,3.1581817898480695,0.25,0.67,373,0.064343163538874,100,200,0.5,24,0
169,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,0,0,1,32,3.25,1,9,9,9,9,4.66,4.69,4.66,4.41,4.75,4.91,4.53,32,17,2,10,22,TRUE,8,8.917180013689254,8,1.5312094948763035,1,1,390,0.08205128205128205,84.5,169,0,32,2
187,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,2,2,0.52,1,147,0,0,0,5,5,5,5,5,5,5,2,28,1,1,2,TRUE,1.1666666666666667,9.311430527036277,24,3.5710402678847055,1,0.5,211,0.009478672985781991,93.5,187,0.5,2,1
277,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,FALSE,FALSE,2,1.5,2,1,3,3,0.5,1,172,22,52,82,5,5,5,5,5,5,5,3,132,0,0,3,FALSE,0.5,10.43668720054757,44,2.7394251384714923,1,0.67,275,0.01090909090909091,138.5,138.5,0.5,3,0
203,Entire home/apt,Noord-West,Entire home,FALSE,FALSE,5,1,3,3,1,4,0.6,1,24,0,0,0,5,5,5,5,5,4.75,5,4,32,0,2,3,FALSE,1.1666666666666667,11.97535934291581,21,4.247044973874107,1,0.39,296,0.013513513513513514,40.6,67.66666666666667,0.6,4,0
232,Entire home/apt,Noord-West,Entire home,FALSE,FALSE,4,1,3,3,2,3,0.73,1,253,0,0,0,5,5,5,4.67,5,4.67,5,3,32,0,2,3,FALSE,1.1666666666666667,8.668035592060233,9,4.139300581788907,1,0.6,219,0.0136986301369863,58,77.33333333333333,0.75,3,0
370,Entire home/apt,Buitenveldert - Zuidas,Entire rental unit,FALSE,FALSE,4,1,2,4,5,0,NA,1,197,0,0,0,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,4.276522929500342,9,4.9534566821663475,1,0,844.5,0,92.5,185,1,0,0
250,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,1,1,8,0.84,1,25,0,0,25,4.88,5,4.88,5,5,5,4.75,8,4,2,3,5,TRUE,2.8333333333333335,12.005475701574264,25,2.707699790633944,1,0.7,380,0.021052631578947368,125,250,0.5,8,2
500,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1.5,2,2,3,3,0.36,1,18,0,4,18,5,5,5,5,5,5,5,3,88,0,1,2,FALSE,0.6666666666666666,7.052703627652293,10,5.166324074270528,1,0.83,347,0.008645533141210375,125,250,0.5,3,0
192,Entire home/apt,Geuzenveld - Slotermeer,Entire home,FALSE,FALSE,4,1.5,2,2,4,4,0.53,1,6,0,0,0,4.75,5,5,5,5,4.25,5,4,73,0,1,1,FALSE,0.5,13.79876796714579,54,9.672223150331625,1,0.83,322,0.012422360248447204,48,96,0.5,4,0
181,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,1,1,1,42,0,12,42,5,5,5,5,5,5,5,1,25,1,1,1,TRUE,1,6.650239561943874,24,3.056755985158521,1,0.29,121,0.008264462809917356,90.5,181,0.5,1,1
257,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,4,1,2,2,4,4,1.54,1,52,0,0,0,5,5,5,5,4.75,5,4.75,4,41,0,4,4,FALSE,2,10.455852156057494,34,2.6375619400495336,1,0.83,173,0.023121387283236993,64.25,128.5,0.5,4,0
376,Entire home/apt,De Baarsjes - Oud-West,Entire home,FALSE,FALSE,4,1.5,2,3,2,5,0.99,1,72,7,7,7,5,5,5,5,5,5,5,5,19,1,2,5,TRUE,2,10.483230663928817,48,4.472148603973164,1,1,247,0.020242914979757085,94,188,0.75,5,1
315,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,21,2.36,1,73,23,43,73,4.76,4.81,4.9,4.9,4.86,5,4.43,21,32,0,5,14,FALSE,4,0.7967145790554415,15,2.2589419072211028,1,0.73,362,0.058011049723756904,157.5,315,0.5,21,0
531,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,6,1,2,3,3,9,1,1,225,0,0,0,4.67,4.78,4.44,4.78,4.89,4.67,4.44,9,60,0,2,4,FALSE,1.3333333333333333,11.129363449691992,12,5.637475619072621,1,0.53,366,0.02459016393442623,88.5,265.5,0.5,9,0
180,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,3,4,0.43,1,3,2,3,3,5,5,5,5,5,5,5,4,31,0,1,2,FALSE,0.6666666666666666,6.012320328542095,26,4.390189454662825,1,0.73,373,0.010723860589812333,90,180,0.5,4,0
315,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,4,1,1,1,2,9,0.98,1,9,0,0,9,4.89,4.78,5,4.89,4.89,4.33,4.56,9,25,1,1,7,TRUE,2,5.587953456536619,34,7.4598806610165145,1,0.71,371,0.02425876010781671,78.75,315,0.25,9,1
228,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,1,1,2,4,0.47,1,249,11,41,71,4.75,4.75,5,5,5,5,5,4,10,1,1,3,TRUE,1.3333333333333333,10.35728952772074,50,6.424267703630421,1,0.25,351,0.011396011396011397,114,228,0.5,4,1
162,Entire home/apt,De Aker - Nieuw Sloten,Entire cottage,FALSE,FALSE,2,1,1,1,3,0,NA,1,294,0,9,39,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,11.293634496919918,30,12.088280186858794,1,0.2,844.5,0,81,162,0.5,0,0
279,Entire home/apt,Bos en Lommer,Entire rental unit,FALSE,FALSE,4,1,2,2,2,5,0.59,1,160,1,1,12,4.8,5,5,5,4.8,4.8,4.6,5,67,0,2,4,FALSE,1.3333333333333333,10.570841889117043,47,6.68867370963873,1,0.75,349,0.014326647564469915,69.75,139.5,0.5,5,0
211,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,3,1,2,2,2,3,0.49,1,298,4,4,23,4.67,4.67,5,3.33,5,4.33,4,3,27,1,1,2,TRUE,1.1666666666666667,10.767967145790555,31,5.4657177620795725,1,0.58,277,0.010830324909747292,70.33333333333333,105.5,0.6666666666666666,3,1
96,Entire home/apt,Noord-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,3,8,0.92,1,44,0,0,0,5,5,4.88,5,5,5,5,8,129,0,0,3,FALSE,0.5,5.752224503764545,36,4.944007011360228,1,0.73,357,0.022408963585434174,48,96,0.5,8,0
223,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,4,1,0.31,1,5,5,5,5,5,5,5,5,5,5,5,1,95,0,0,1,FALSE,0.16666666666666666,7.189596167008898,7,1.4695759682054406,1,0.67,191,0.005235602094240838,111.5,223,0.5,1,0
252,Entire home/apt,Slotervaart,Entire home,FALSE,FALSE,4,1.5,3,2,4,0,NA,1,37,0,10,25,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,12.465434633812457,14,8.788008143333368,0.63,0.04,844.5,0,63,84,0.5,0,0
210,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,4,1,2,3,2,9,1.34,1,61,9,18,26,4.78,4.67,4.44,4.89,4.89,4.67,4.33,9,4,2,3,8,TRUE,3.3333333333333335,10.102669404517453,37,2.383989821727621,0.9,0.58,296,0.030405405405405407,52.5,105,0.75,9,2
475,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,4,1,2,2,2,2,0.23,1,189,0,0,9,5,5,5,5,5,5,5,2,73,0,1,1,FALSE,0.5,11.523613963039015,42,5.503802742787882,1,0.5,351,0.005698005698005698,118.75,237.5,0.5,2,0
297,Private room,Centrum-Oost,Private room in serviced apartment,FALSE,FALSE,2,1,1,1,2,2,0.43,1,159,17,41,71,5,5,5,4.5,5,5,5,2,128,0,0,2,FALSE,0.3333333333333333,9.201916495550993,15,0.4722720640696787,1,1,233,0.008583690987124463,148.5,297,0.5,2,0
214,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,2,2,1,0,NA,1,257,0,0,0,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,9.557837097878165,7,5.015293686842754,1,0,844.5,0,107,107,1,0,0
114,Private room,Bos en Lommer,Private room in guesthouse,FALSE,FALSE,2,1,1,1,3,16,1.68,1,144,9,24,54,5,5,5,5,5,4.81,4.81,16,20,2,7,14,TRUE,5.666666666666667,9.839835728952773,48,7.009968442830129,1,0.94,380,0.042105263157894736,57,114,0.5,16,2
108,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,FALSE,FALSE,4,1,2,2,3,1,0.91,1,14,0,0,0,5,5,5,5,5,5,5,1,32,0,1,1,FALSE,0.5,10.915811088295689,14,3.7786358719177304,1,1,128,0.0078125,27,54,0.5,1,0
350,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,3,2,2,0.42,2,284,0,0,9,5,4.5,5,5,5,5,5,2,70,0,1,2,FALSE,0.6666666666666666,9.483915126625599,40,2.056683158010844,0.9,0.56,239,0.008368200836820083,175,350,1.5,2,0
225,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,2,1,1,1,1,4,0.79,1,222,0,0,0,5,5,5,5,5,5,4.75,4,81,0,1,4,FALSE,1,9.530458590006845,5,3.5029408771773385,1,0.73,247,0.016194331983805668,112.5,225,0.5,4,0
307,Entire home/apt,Centrum-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,10,1.08,1,9,9,9,9,5,4.9,5,4.9,5,5,4.7,10,11,1,1,4,TRUE,1.5,6.699520876112252,24,1.6095516639294012,1,0.69,372,0.026881720430107527,153.5,307,0.5,10,1
180,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,FALSE,FALSE,2,1,1,1,2,4,0.47,1,345,11,41,71,5,5,4.75,5,5,4.75,4.75,4,116,0,0,3,FALSE,0.5,11.786447638603697,33,3.731413385045978,1,0.47,348,0.011494252873563218,90,180,0.5,4,0
282,Entire home/apt,Geuzenveld - Slotermeer,Tiny home,FALSE,FALSE,4,1,1,2,1,0,NA,13,178,23,46,74,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,4.199863107460644,31,13.567972025220106,1,1,844.5,0,70.5,282,0.5,0,0
350,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,4,1,4,4,4,3,0.36,1,69,2,2,2,5,5,4.67,5,5,5,5,3,44,0,2,2,FALSE,1,2.43668720054757,17,3.8565650707927914,1,0.43,345,0.008695652173913044,87.5,87.5,1,3,0
165,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,3,5,0.59,1,343,15,38,68,4.8,4.8,5,4.8,4.8,4.8,4.8,5,130,0,0,4,FALSE,0.6666666666666666,10.069815195071868,11,1.912976717997684,0.4,0.52,348,0.014367816091954023,82.5,165,0.5,5,0
135,Entire home/apt,Zuid,Entire home,FALSE,FALSE,2,1,1,1,5,0,NA,1,91,0,0,15,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,9.579739904175222,16,6.706194972050466,1,0.71,844.5,0,67.5,135,0.5,0,0
180,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,4,0,NA,1,275,0,0,6,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,8.10403832991102,19,1.3868738187016583,0.5,0.29,844.5,0,90,180,0.5,0,0
407,Entire home/apt,Centrum-West,Entire loft,FALSE,FALSE,4,1,1,2,2,13,1.4,1,344,16,39,69,4.38,4.31,4.23,4.69,4.85,4.62,3.85,13,9,2,5,11,TRUE,4.5,5.2265571526351815,29,1.726742836092986,1,0.9,373,0.03485254691689008,101.75,407,0.5,13,2
430,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire home,FALSE,FALSE,4,2,3,3,5,4,0.47,1,106,0,0,0,4.75,4.75,4.75,5,5,4.75,4.75,4,142,0,0,2,FALSE,0.3333333333333333,8.65160848733744,12,5.037885502599248,1,0.5,348,0.011494252873563218,107.5,143.33333333333334,0.75,4,0
355,Entire home/apt,Geuzenveld - Slotermeer,Tiny home,FALSE,FALSE,4,1,0,0,1,8,1.39,13,187,21,47,75,5,4.88,4.88,4.88,5,4.75,4.75,8,31,0,4,8,FALSE,2.6666666666666665,4.199863107460644,37,13.611057939120597,1,1,268,0.029850746268656716,88.75,355,0,8,0
275,Entire home/apt,Noord-West,Entire home,FALSE,FALSE,4,1.5,2,2,1,0,NA,35,1,0,1,1,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,10.127310061601642,23,4.234325861775431,0.81,0.72,844.5,0,68.75,137.5,0.5,0,0
235,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,4,1,2,4,4,3,0.36,1,284,8,21,49,5,5,5,5,5,5,5,3,95,0,0,2,FALSE,0.3333333333333333,3.1074606433949348,50,3.1475110969097964,0.1,0.16,346,0.008670520231213872,58.75,117.5,1,3,0
155,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,FALSE,FALSE,2,1,1,1,2,7,0.76,1,284,2,10,31,4.71,4.71,4.57,5,4.86,4.57,4,7,7,1,3,4,TRUE,2.1666666666666665,8.709103353867214,5,3.31828455435215,1,0.69,373,0.01876675603217158,77.5,155,0.5,7,1
357,Entire home/apt,Westerpark,Entire rental unit,FALSE,FALSE,4,1.5,2,2,1,7,1.21,1,69,0,0,0,4.86,4.86,4.86,5,5,5,4.71,7,109,0,0,7,FALSE,1.1666666666666667,5.563312799452429,18,3.674108804359469,1,0.77,268,0.026119402985074626,89.25,178.5,0.5,7,0
518,Entire home/apt,Zuid,Entire home,FALSE,FALSE,7,1,3,3,3,0,NA,1,81,24,51,81,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,0.7611225188227242,2,2.985371872977947,0.67,0,844.5,0,74,172.66666666666666,0.42857142857142855,0,0
128,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,0,2,3,15,2.83,2,74,4,18,48,5,5,5,5,5,5,4.8,15,11,1,9,15,TRUE,6,10.091718001368925,27,2.0021850644843027,1,0.98,254,0.05905511811023622,64,128,1,15,1
139,Entire home/apt,Oud-Oost,Entire rental unit,FALSE,FALSE,2,1,1,1,3,5,0.58,1,61,1,1,1,4.4,4.4,4.6,5,4.2,4.4,4.2,5,6,2,2,3,TRUE,2.1666666666666665,8.24640657084189,35,2.065178501857838,0.8,0.85,352,0.014204545454545454,69.5,139,0.5,5,2
207,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,1,1,3,0,NA,1,89,29,59,89,4.93,4.93,4.88,4.99,5,4.9,4.7,0,60,0,0,0,FALSE,0,4.32580424366872,18,6.576295189364059,1,0,844.5,0,103.5,207,0.5,0,0
198,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,FALSE,FALSE,3,1,2,3,3,4,0.81,1,88,0,0,0,5,5,4.5,5,4.75,4.75,4.75,4,131,0,0,4,FALSE,0.6666666666666666,7.780971937029432,43,4.033995862796686,1,0.89,243,0.01646090534979424,66,99,1,4,0
167,Entire home/apt,Zuid,Entire rental unit,FALSE,FALSE,2,1,1,1,2,6,0.79,1,93,0,0,0,5,5,4.83,5,4.83,4.83,4.83,6,5,2,2,4,TRUE,2.3333333333333335,9.059548254620124,31,6.5346204187307455,1,0.88,324,0.018518518518518517,83.5,167,0.5,6,2
151,Private room,Buitenveldert - Zuidas,Room in boutique hotel,FALSE,FALSE,1,1,1,1,1,25,2.8,1,227,28,58,88,4.4,4.6,4.76,4.6,4.56,4.44,4.44,25,49,0,13,22,FALSE,8,1.995893223819302,18,10.364997653140135,0.99,1,363,0.06887052341597796,151,151,1,25,0
175,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,FALSE,FALSE,2,1,1,1,3,3,0.35,1,3,2,3,3,5,5,5,5,5,5,4.33,3,123,0,0,2,FALSE,0.3333333333333333,8.191649555099247,35,1.3356696971235797,1,1,349,0.008595988538681949,87.5,175,0.5,3,0
225,Entire home/apt,Zuid,Entire condo,FALSE,FALSE,2,1,1,1,3,2,0.36,1,77,0,0,11,5,5,5,5,5,5,5,2,130,0,0,2,FALSE,0.3333333333333333,0.75564681724846,8,5.911762941405639,1,0.2,260,0.007692307692307693,112.5,225,0.5,2,0
274,Entire home/apt,Oud-Oost,Entire condo,FALSE,FALSE,4,1,2,1,2,1,1,1,330,12,32,62,4,5,4,5,5,4,5,1,7,1,1,1,TRUE,1,4.944558521560575,31,2.293826481341037,1,1,103,0.009708737864077669,68.5,137,0.25,1,1
136,Entire home/apt,Centrum-Oost,Entire guest suite,FALSE,FALSE,2,1,1,1,3,16,2.77,4,64,8,21,45,4.81,4.75,4.63,5,4.94,4.88,4.44,16,9,4,11,16,TRUE,8.333333333333334,1.1882272416153319,44,0.40656151408395835,1,1,268,0.05970149253731343,68,136,0.5,16,4
162,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,1,1,1,2,5,0.69,1,254,2,4,12,5,5,5,5,5,4.6,5,5,102,0,0,4,FALSE,0.6666666666666666,12.041067761806982,8,5.8439671054001865,1,1,311,0.01607717041800643,81,162,0.5,5,0
58,Private room,Centrum-West,Private room in rental unit,FALSE,FALSE,2,1,1,1,1,34,3.97,2,299,0,9,30,4.38,4.44,4.24,4.76,4.26,4.82,4.09,34,16,1,10,26,TRUE,8.166666666666666,11.97262149212868,19,0.8145993475320356,0.83,1,352,0.09659090909090909,29,58,0.5,34,1
189,Entire home/apt,De Baarsjes - Oud-West,Entire condo,FALSE,FALSE,2,1,1,1,2,6,1.24,1,323,7,21,51,4.83,4.83,4.67,5,5,4.83,4.5,6,40,0,2,6,FALSE,1.6666666666666667,1.5906913073237507,23,4.535367722093787,0.9,0.77,240,0.025,94.5,189,0.5,6,0
239,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,3,1,1,2,2,2,0.42,1,136,8,22,46,5,5,5,5,5,5,5,2,130,0,0,2,FALSE,0.3333333333333333,11.370294318959617,37,4.254671435811524,1,0.42,239,0.008368200836820083,79.66666666666667,239,0.6666666666666666,2,0
212,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,FALSE,FALSE,2,2,1,1,1,4,0.91,1,262,0,5,5,5,5,5,5,5,5,5,4,38,0,2,4,FALSE,1.3333333333333333,0.7474332648870636,27,4.318838138611014,0.67,0.71,227,0.01762114537444934,106,212,0.5,4,0
